Type,Name,Book,Page,Type,Date,StreetNum,Neighborhood,Town,Address,GoogleMapsURL,GooglePlaceID,Latitude,Longitude
GR,REDFINNOW BORROWER LLC,79957,391,DEED,4/11/2022,8 HIGHCROFT WAY,UNIT 8,HOPKINTON,"8 Highcroft Way, Hopkinton, MA 01748-1299, USA",https://www.google.com/maps/search/?api=1&query=42.261604%2C-71.5378428&zoom=18&query_place_id=ChIJw4bdVm115IkRJyjLWBytHGk,ChIJw4bdVm115IkRJyjLWBytHGk,42.261604,-71.5378428
GR,REDFINNOW BORROWER LLC,80186,419,DEED,5/26/2022,28 DUGGAN RD,,ACTON,"28 Duggan Road, Acton, MA 01720-2037, USA",https://www.google.com/maps/search/?api=1&query=42.4616393%2C-71.4867275&zoom=18&query_place_id=ChIJLyjFIy2S44kRmklkStmBK1Y,ChIJLyjFIy2S44kRmklkStmBK1Y,42.4616393,-71.4867275
GT,REDFINNOW BORROWER LLC,80225,550,DEED,6/3/2022,23 RAILROAD ST,,MAYNARD,"23 Railroad Street, Maynard, MA 01754-1511, USA",https://www.google.com/maps/search/?api=1&query=42.4318612%2C-71.4570912&zoom=18&query_place_id=ChIJrcrzA-mR44kRP7eG-A-ifKs,ChIJrcrzA-mR44kRP7eG-A-ifKs,42.4318612,-71.4570912
GT,REDFINNOW BORROWER LLC,80437,400,DEED,7/15/2022,72-74 GRAFTON ST,UNIT 1 W/PS 1 2 & 3,ARLINGTON,"72-74 Grafton Street, Arlington, MA 02474-6924, USA",https://www.google.com/maps/search/?api=1&query=42.4089259%2C-71.1418112&zoom=18&query_place_id=ChIJBUA41v5244kRGbyla9qLCTQ,ChIJBUA41v5244kRGbyla9qLCTQ,42.4089259,-71.1418112
GR,REDFINNOW BORROWER LLC,80532,194,DEED,8/3/2022,260 CAPTAIN EAMES CIR,UNIT 24D,ASHLAND,"260 Captain Eames Circle, Ashland, MA 01721-1985, USA",https://www.google.com/maps/search/?api=1&query=42.2508055%2C-71.4385941&zoom=18&query_place_id=ChIJXVXlJjF25IkRMeLpimFoei0,ChIJXVXlJjF25IkRMeLpimFoei0,42.2508055,-71.4385941
GR,REDFINNOW BORROWER LLC,80671,316,DEED,9/2/2022,23 RAILROAD ST,,MAYNARD,"23 Railroad Street, Maynard, MA 01754-1511, USA",https://www.google.com/maps/search/?api=1&query=42.4318612%2C-71.4570912&zoom=18&query_place_id=ChIJrcrzA-mR44kRP7eG-A-ifKs,ChIJrcrzA-mR44kRP7eG-A-ifKs,42.4318612,-71.4570912
GR,REDFINNOW BORROWER LLC,80736,66,DEED,9/21/2022,72-74 GRAFTON ST,UNIT 1,ARLINGTON,"72-74 Grafton Street, Arlington, MA 02474-6924, USA",https://www.google.com/maps/search/?api=1&query=42.4089259%2C-71.1418112&zoom=18&query_place_id=ChIJBUA41v5244kRGbyla9qLCTQ,ChIJBUA41v5244kRGbyla9qLCTQ,42.4089259,-71.1418112
GT,REDFINNOW BORROWER LLC,80935,596,DEED,11/10/2022,1325 WORCESTER RD,UNIT C1,FRAMINGHAM,"1325 Worcester Road, Framingham, MA 01701-8964, USA",https://www.google.com/maps/search/?api=1&query=42.2973206%2C-71.452806&zoom=18&query_place_id=ChIJp3IYWDaJ44kRdYTwL8GOboA,ChIJp3IYWDaJ44kRdYTwL8GOboA,42.2973206,-71.452806
GR,REDFINNOW BORROWER LLC,81244,206,DEED,2/13/2023,1325 WORCESTER RD,UNIT C-1,FRAMINGHAM,"1325 Worcester Road, Framingham, MA 01701-8964, USA",https://www.google.com/maps/search/?api=1&query=42.2973206%2C-71.452806&zoom=18&query_place_id=ChIJp3IYWDaJ44kRdYTwL8GOboA,ChIJp3IYWDaJ44kRdYTwL8GOboA,42.2973206,-71.452806
GT,REDFINNOW LLC,79594,249,DEED,1/26/2022,8 HIGHCROFT WAY,UNIT 8 BLDG 2,HOPKINTON,"8 Highcroft Way, Hopkinton, MA 01748-1299, USA",https://www.google.com/maps/search/?api=1&query=42.261604%2C-71.5378428&zoom=18&query_place_id=ChIJw4bdVm115IkRJyjLWBytHGk,ChIJw4bdVm115IkRJyjLWBytHGk,42.261604,-71.5378428
